"id","tournament_title","tournament_link","tournament_year","tournament_start_date","last_update"
678,Marrakech,/en/scores/archive/marrakech/360/2016/draws?matchtype=singles,2016,2016-04-04 00:00:00,2020-09-29 11:41:05
679,ATP Masters 1000 Monte Carlo,/en/scores/archive/monte-carlo/410/2016/draws?matchtype=singles,2016,2016-04-10 00:00:00,2020-09-29 11:41:08
680,Barcelona,/en/scores/archive/barcelona/425/2016/draws?matchtype=singles,2016,2016-04-18 00:00:00,2020-09-29 11:41:11
681,Bucharest,/en/scores/archive/bucharest/773/2016/draws?matchtype=singles,2016,2016-04-18 00:00:00,2020-09-29 11:41:13
682,Estoril,/en/scores/archive/estoril/7290/2016/draws?matchtype=singles,2016,2016-04-25 00:00:00,2020-09-29 11:41:15
683,Munich,/en/scores/archive/munich/308/2016/draws?matchtype=singles,2016,2016-04-25 00:00:00,2020-09-29 11:41:17
684,Istanbul,/en/scores/archive/istanbul/7163/2016/draws?matchtype=singles,2016,2016-04-25 00:00:00,2020-09-29 11:41:19
685,ATP Masters 1000 Madrid,/en/scores/archive/madrid/1536/2016/draws?matchtype=singles,2016,2016-05-01 00:00:00,2020-09-29 11:41:23
686,ATP Masters 1000 Rome,/en/scores/archive/rome/416/2016/draws?matchtype=singles,2016,2016-05-08 00:00:00,2020-09-29 11:41:26
687,Geneva,/en/scores/archive/geneva/322/2016/draws?matchtype=singles,2016,2016-05-15 00:00:00,2020-09-29 11:41:27
688,Nice,/en/scores/archive/nice/6120/2016/draws?matchtype=singles,2016,2016-05-15 00:00:00,2020-09-29 11:41:29
690,Stuttgart,/en/scores/archive/stuttgart/321/2016/draws?matchtype=singles,2016,2016-06-06 00:00:00,2020-09-29 11:41:36
691,s-Hertogenbosch,/en/scores/archive/s-hertogenbosch/440/2016/draws?matchtype=singles,2016,2016-06-06 00:00:00,2020-09-29 11:41:39
692,London / Queens Club,/en/scores/archive/london/311/2016/draws?matchtype=singles,2016,2016-06-13 00:00:00,2020-09-29 11:41:41
693,Halle,/en/scores/archive/halle/500/2016/draws?matchtype=singles,2016,2016-06-13 00:00:00,2020-09-29 11:41:43
694,Nottingham,/en/scores/archive/nottingham/741/2016/draws?matchtype=singles,2016,2016-06-19 00:00:00,2020-09-29 11:41:46
695,Wimbledon,/en/scores/archive/wimbledon/540/2016/draws?matchtype=singles,2016,2016-06-27 00:00:00,2020-09-29 11:41:51
696,Hamburg,/en/scores/archive/hamburg/414/2016/draws?matchtype=singles,2016,2016-07-11 00:00:00,2020-09-29 11:41:52
697,Newport,/en/scores/archive/newport/315/2016/draws?matchtype=singles,2016,2016-07-11 00:00:00,2020-09-29 11:41:55
698,Bastad,/en/scores/archive/bastad/316/2016/draws?matchtype=singles,2016,2016-07-11 00:00:00,2020-09-29 11:41:56
700,Gstaad,/en/scores/archive/gstaad/314/2016/draws?matchtype=singles,2016,2016-07-18 00:00:00,2020-09-29 11:42:02
701,Kitzbuhel,/en/scores/archive/kitzbuhel/319/2016/draws?matchtype=singles,2016,2016-07-18 00:00:00,2020-09-29 11:42:04
702,Umag,/en/scores/archive/umag/439/2016/draws?matchtype=singles,2016,2016-07-18 00:00:00,2020-09-29 11:42:06
703,ATP Masters 1000 Canada,/en/scores/archive/toronto/421/2016/draws?matchtype=singles,2016,2016-07-25 00:00:00,2020-09-29 11:42:09
704,Atlanta,/en/scores/archive/atlanta/6116/2016/draws?matchtype=singles,2016,2016-08-01 00:00:00,2020-09-29 11:42:11
705,Rio Olympics,/en/scores/archive/rio-de-janeiro/96/2016/draws?matchtype=singles,2016,2016-08-04 00:00:00,2020-09-29 11:42:14
706,Los Cabos,/en/scores/archive/los-cabos/7480/2016/draws?matchtype=singles,2016,2016-08-08 00:00:00,2020-09-29 11:42:16
707,ATP Masters 1000 Cincinnati,/en/scores/archive/cincinnati/422/2016/draws?matchtype=singles,2016,2016-08-14 00:00:00,2020-09-29 11:42:19
708,Winston-Salem,/en/scores/archive/winston-salem/6242/2016/draws?matchtype=singles,2016,2016-08-21 00:00:00,2020-09-29 11:42:22
709,US Open,/en/scores/archive/us-open/560/2016/draws?matchtype=singles,2016,2016-08-29 00:00:00,2020-09-29 11:42:27
711,Metz,/en/scores/archive/metz/341/2016/draws?matchtype=singles,2016,2016-09-19 00:00:00,2020-09-29 11:42:31
712,Chengdu,/en/scores/archive/chengdu/7581/2016/draws?matchtype=singles,2016,2016-09-26 00:00:00,2020-09-29 11:42:34
713,Shenzhen,/en/scores/archive/shenzhen/6967/2016/draws?matchtype=singles,2016,2016-09-26 00:00:00,2020-09-29 11:42:36
714,Beijing,/en/scores/archive/beijing/747/2016/draws?matchtype=singles,2016,2016-10-03 00:00:00,2020-09-29 11:42:38
715,Tokyo,/en/scores/archive/tokyo/329/2016/draws?matchtype=singles,2016,2016-10-03 00:00:00,2020-09-29 11:42:40
716,ATP Masters 1000 Shanghai,/en/scores/archive/shanghai/5014/2016/draws?matchtype=singles,2016,2016-10-09 00:00:00,2020-09-29 11:42:43
717,Moscow,/en/scores/archive/moscow/438/2016/draws?matchtype=singles,2016,2016-10-17 00:00:00,2020-09-29 11:42:45
718,Antwerp,/en/scores/archive/antwerp/7485/2016/draws?matchtype=singles,2016,2016-10-17 00:00:00,2020-09-29 11:42:47
719,Stockholm,/en/scores/archive/stockholm/429/2016/draws?matchtype=singles,2016,2016-10-17 00:00:00,2020-09-29 11:42:49
723,ATP Finals,/en/scores/archive/atp-finals/605/2016/draws?matchtype=singles,2016,2016-11-13 00:00:00,
263,Brisbane,/en/scores/archive/brisbane/339/2010/draws?matchtype=singles,2010,2010-01-03 00:00:00,2020-09-29 11:22:30
268,Australian Open,/en/scores/archive/australian-open/580/2010/draws?matchtype=singles,2010,2010-01-18 00:00:00,2020-09-29 11:22:43
281,ATP Masters 1000 Indian Wells,/en/scores/archive/indian-wells/404/2010/draws?matchtype=singles,2010,2010-03-11 00:00:00,2020-09-29 11:23:15
294,Roland Garros,/en/scores/archive/roland-garros/520/2010/draws?matchtype=singles,2010,2010-05-24 00:00:00,2020-09-29 11:23:51
306,Los Angeles,/en/scores/archive/los-angeles/423/2010/draws?matchtype=singles,2010,2010-07-26 00:00:00,2020-09-29 11:24:20
312,US Open,/en/scores/archive/us-open/560/2010/draws?matchtype=singles,2010,2010-08-30 00:00:00,2020-09-29 11:24:39
313,Metz,/en/scores/archive/metz/341/2010/draws?matchtype=singles,2010,2010-09-20 00:00:00,2020-09-29 11:24:41
322,St. Petersburg,/en/scores/archive/st-petersburg/568/2010/draws?matchtype=singles,2010,2010-10-25 00:00:00,2020-09-29 11:25:01
334,Australian Open,/en/scores/archive/australian-open/580/2011/draws?matchtype=singles,2011,2011-01-17 00:00:00,2020-09-29 11:25:28
346,Delray Beach,/en/scores/archive/delray-beach/499/2011/draws?matchtype=singles,2011,2011-02-21 00:00:00,2020-09-29 11:25:51
356,ATP Masters 1000 Madrid,/en/scores/archive/madrid/1536/2011/draws?matchtype=singles,2011,2011-05-01 00:00:00,2020-09-29 11:26:20
370,Atlanta,/en/scores/archive/atlanta/6116/2011/draws?matchtype=singles,2011,2011-07-18 00:00:00,2020-09-29 11:26:55
380,Metz,/en/scores/archive/metz/341/2011/draws?matchtype=singles,2011,2011-09-19 00:00:00,2020-09-29 11:27:24
381,Bucharest,/en/scores/archive/bucharest/773/2011/draws?matchtype=singles,2011,2011-09-19 00:00:00,2020-09-29 11:27:26
391,Valencia,/en/scores/archive/valencia/573/2011/draws?matchtype=singles,2011,2011-10-31 00:00:00,2020-09-29 11:27:47
402,Vina del Mar,/en/scores/archive/vina-del-mar/505/2012/draws?matchtype=singles,2012,2012-01-30 00:00:00,2020-09-29 11:28:13
413,ATP Masters 1000 Indian Wells,/en/scores/archive/indian-wells/404/2012/draws?matchtype=singles,2012,2012-03-08 00:00:00,2020-09-29 11:28:40
427,Roland Garros,/en/scores/archive/roland-garros/520/2012/draws?matchtype=singles,2012,2012-05-27 00:00:00,2020-09-29 11:29:18
439,Gstaad,/en/scores/archive/gstaad/314/2012/draws?matchtype=singles,2012,2012-07-16 00:00:00,2020-09-29 11:29:46
448,St. Petersburg,/en/scores/archive/st-petersburg/568/2012/draws?matchtype=singles,2012,2012-09-17 00:00:00,2020-09-29 11:30:12
450,Kuala Lumpur,/en/scores/archive/kuala-lumpur/6003/2012/draws?matchtype=singles,2012,2012-09-24 00:00:00,2020-09-29 11:30:16
460,ATP Masters 1000 Paris,/en/scores/archive/paris/352/2012/draws?matchtype=singles,2012,2012-10-29 00:00:00,2020-09-29 11:30:38
473,Sao Paulo,/en/scores/archive/sao-paulo/533/2013/draws?matchtype=singles,2013,2013-02-11 00:00:00,2020-09-29 11:31:06
484,ATP Masters 1000 Monte Carlo,/en/scores/archive/monte-carlo/410/2013/draws?matchtype=singles,2013,2013-04-14 00:00:00,2020-09-29 11:31:36
496,s-Hertogenbosch,/en/scores/archive/s-hertogenbosch/440/2013/draws?matchtype=singles,2013,2013-06-16 00:00:00,2020-09-29 11:32:07
508,Washington,/en/scores/archive/washington/418/2013/draws?matchtype=singles,2013,2013-07-29 00:00:00,2020-09-29 11:32:35
516,Bangkok,/en/scores/archive/bangkok/1720/2013/draws?matchtype=singles,2013,2013-09-23 00:00:00,2020-09-29 11:32:56
519,ATP Masters 1000 Shanghai,/en/scores/archive/shanghai/5014/2013/draws?matchtype=singles,2013,2013-10-07 00:00:00,2020-09-29 11:33:03
530,Auckland,/en/scores/archive/auckland/301/2014/draws?matchtype=singles,2014,2014-01-06 00:00:00,2020-09-29 11:33:25
539,Rio de Janeiro,/en/scores/archive/rio-de-janeiro/6932/2014/draws?matchtype=singles,2014,2014-02-17 00:00:00,2020-09-29 11:33:46
552,Munich,/en/scores/archive/munich/308/2014/draws?matchtype=singles,2014,2014-04-28 00:00:00,2020-09-29 11:34:21
561,s-Hertogenbosch,/en/scores/archive/s-hertogenbosch/440/2014/draws?matchtype=singles,2014,2014-06-15 00:00:00,2020-09-29 11:34:44
573,Washington,/en/scores/archive/washington/418/2014/draws?matchtype=singles,2014,2014-07-28 00:00:00,2020-09-29 11:35:13
583,ATP Masters 1000 Shanghai,/en/scores/archive/shanghai/5014/2014/draws?matchtype=singles,2014,2014-10-05 00:00:00,2020-09-29 11:35:40
584,Moscow,/en/scores/archive/moscow/438/2014/draws?matchtype=singles,2014,2014-10-13 00:00:00,2020-09-29 11:35:42
587,Valencia,/en/scores/archive/valencia/573/2014/draws?matchtype=singles,2014,2014-10-20 00:00:00,2020-09-29 11:35:47
597,Montpellier,/en/scores/archive/montpellier/375/2015/draws?matchtype=singles,2015,2015-02-02 00:00:00,2020-09-29 11:36:10
608,Buenos Aires,/en/scores/archive/buenos-aires/506/2015/draws?matchtype=singles,2015,2015-02-23 00:00:00,2020-09-29 11:36:31
619,ATP Masters 1000 Madrid,/en/scores/archive/madrid/1536/2015/draws?matchtype=singles,2015,2015-05-03 00:00:00,2020-09-29 11:37:03
632,Bastad,/en/scores/archive/bastad/316/2015/draws?matchtype=singles,2015,2015-07-20 00:00:00,2020-09-29 11:39:16
640,ATP Masters 1000 Cincinnati,/en/scores/archive/cincinnati/422/2015/draws?matchtype=singles,2015,2015-08-16 00:00:00,2020-09-29 11:39:35
652,Stockholm,/en/scores/archive/stockholm/429/2015/draws?matchtype=singles,2015,2015-10-19 00:00:00,2020-09-29 11:40:03
655,ATP Masters 1000 Paris,/en/scores/archive/paris/352/2015/draws?matchtype=singles,2015,2015-11-02 00:00:00,2020-09-29 11:40:10
666,Rotterdam,/en/scores/archive/rotterdam/407/2016/draws?matchtype=singles,2016,2016-02-08 00:00:00,2020-09-29 11:40:35
675,ATP Masters 1000 Indian Wells,/en/scores/archive/indian-wells/404/2016/draws?matchtype=singles,2016,2016-03-10 00:00:00,2020-09-29 11:40:56
689,Roland Garros,/en/scores/archive/roland-garros/520/2016/draws?matchtype=singles,2016,2016-05-22 00:00:00,2020-09-29 11:41:34
699,Washington,/en/scores/archive/washington/418/2016/draws?matchtype=singles,2016,2016-07-18 00:00:00,2020-09-29 11:42:00
710,St. Petersburg,/en/scores/archive/st-petersburg/568/2016/draws?matchtype=singles,2016,2016-09-19 00:00:00,2020-09-29 11:42:30
720,Vienna,/en/scores/archive/vienna/337/2016/draws?matchtype=singles,2016,2016-10-24 00:00:00,2020-09-29 11:42:51
721,Basel,/en/scores/archive/basel/328/2016/draws?matchtype=singles,2016,2016-10-24 00:00:00,2020-09-29 11:42:53
722,ATP Masters 1000 Paris,/en/scores/archive/paris/352/2016/draws?matchtype=singles,2016,2016-10-31 00:00:00,2020-09-29 11:42:56
729,Sardinia,/en/scores/current/sardinia/9408/draws?matchtype=singles,2020,2020-10-12 00:00:00,2020-10-15 01:30:09
725,Tokyo,/en/scores/archive/tokyo/329/2019/draws?matchtype=singles,2020,2020-10-05 00:00:00,2020-10-15 01:30:11
728,Cologne 1,/en/scores/current/cologne/9404/draws?matchtype=singles,2020,2020-10-12 00:00:00,2020-10-15 01:30:14
726,ATP Masters 1000 Shanghai,/en/scores/archive/shanghai/5014/2019/draws?matchtype=singles,2020,2020-10-11 00:00:00,2020-10-15 01:30:17
727,St. Petersburg,/en/scores/current/st-petersburg/568/draws?matchtype=singles,2020,2020-10-12 00:00:00,2020-10-15 01:30:20
724,Beijing,/en/scores/archive/beijing/747/2019/draws?matchtype=singles,2020,2020-10-05 00:00:00,2020-10-15 01:30:06
